category,product,price,rating,rating_score,answered_questions,favorite,feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,image_name
laptop,"Huawei Matebook D15 Intel Core I7 1195g7 16gb 512gb Ssd Windows 11 Home 15.6"" Fhd BoDE-WFE9AL",22.399 TL,62,4.8,270,6414 Favori,İşlemci Tipi | Intel Core i7,Ram (Sistem Belleği) | 16 GB,SSD Kapasitesi | 512 GB,İşletim Sistemi | Windows,Ekran Kartı | Intel Iris Graphics,"Ekran Boyutu | 15,6 inç",Çözünürlük | 1920 x 1080,Kullanım Amacı | Ofis - İş,laptop_image_0.png
television,"Sunny SN24LEDE6681 24"" 61 Ekran Uydu Alıcılı HD Ready Smart LED TV",3.849 TL,332,4.1,469,10069 Favori,"Ekran Boyutu | 24"" / 61 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Sunny Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,television_image_368.png
television,"TCL 50P725G 50"" 127 Ekran Uydu Alıcı 4K Ultra HD Google Smart LED TV",11.499 TL,28,4.3,103,638 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_369.png
television,Grundig 32 GHH 6000B Televizyon BL1T00,5.899 TL,9,4.6,36,836 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Arçelik Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Renk | Siyah,television_image_370.png
television,Sunny SN32DAL04 32'' 81 Ekran Uydu Alıcılı HD Ready LED TV,3.720 TL,1000,4.6,1103,17321 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Sunny Garantili,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,Smart TV | Yok,television_image_371.png
television,"TCL 75P735 75"" 190 Ekran Uydu Alıcılı 4K Ultra HD Google Smart LED TV TV-P735",29.999 TL,2,5.0,18,423 Favori,"Ekran Boyutu | 75"" / 190 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_372.png
television,Sunny SN24LEDE09 24'' 61 Ekran Uydu Alıcılı HD Ready LED TV (12V),2.950 TL,201,4.5,277,5634 Favori,"Ekran Boyutu | 24"" / 61 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Sunny Garantili,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,Smart TV | Yok,television_image_373.png
television,Grundig 75 GHU 8000 Uydu Alıcılı UHD 4K Google TV CK1T00,24.999 TL,3,5.0,4,264 Favori,"Ekran Boyutu | 75"" / 190 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Arçelik Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_374.png
television,"ONVO Ov42250 42"" 106 Ekran Uydu Alıcılı Full Hd Smart Led Tv OV42250","6.097,28 TL",1244,4.5,1675,21452 Favori,"Ekran Boyutu | 42"" / 106 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1920 x 1080,television_image_375.png
television,Grundig 50 Ghu 7000 B Uydu Alıcılı Uhd Android Led Tv AP2T00,11.499 TL,16,4.8,44,1040 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Grundig Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_376.png
television,VESTEL 70U9600 70'' 178 Ekran Uydu Alıcılı 4K Ultra HD Smart LED TV,19.649 TL,506,4.5,898,14747 Favori,"Ekran Boyutu | 70"" / 178 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_377.png
television,"Samsung 65s95c 65"" 165 Ekran 4k Uhd Oled Tv 110016672",100.599 TL,,,,,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Samsung TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | QLED,Garanti Süresi | 2 Yıl,Renk | Mor,television_image_378.png
television,Grundig 55 GHU 8000 Uydu Alıcılı UHD 4K Google TV CJ8T00,12.799 TL,2,4.5,45,781 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Arçelik Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_379.png
television,"Telenova Revo32s 32"" 82 Ekran Uydu Alıcılı Hd Android13 Smart Led Tv 32NSK8001",4.499 TL,129,4.2,327,3977 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | HD Ready,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Garanti Tipi | Telenova Garantili,Çözünürlük (Piksel) | 1366 x 768,television_image_380.png
television,ONVO OV43250 43'' 109 Ekran Full HD Dahili Uydu Smart Wifi Android LED TV.,6.800 TL,3041,4.4,5289,42660 Favori,"Ekran Boyutu | 43"" / 109 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1920 x 1080,television_image_381.png
television,"LG Oled55cs3va 55"" 139 Ekran 4k Uhd Webos Smart Oled Tv 110014578",45.999 TL,,,,,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | LG TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | OLED,Garanti Süresi | 2 Yıl,Renk | Çok Renkli,television_image_382.png
television,VESTEL 32FA9510 32'' 81 Ekran Uydu Alıcılı Full HD Android Smart LED TV,5.740 TL,52,4.3,131,1489 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Renk | Siyah,television_image_383.png
television,"Samsung 50CU7200 50"" 127 Ekran Uydu Alıcılı 4K Ultra HD Smart LED TV TV-CU7200",16.999 TL,19,4.3,24,959 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Samsung TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_384.png
television,"VESTEL 55o9800tt 55"" 139 Ekran 4k Uhd Oled Android Tv 110014023",28.999 TL,,,4,,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | OLED,Garanti Süresi | 2 Yıl,Renk | Mavi,television_image_385.png
television,"LG 55NANO766QA 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD Nanocell Smart LED TV TV-NANO766QA",19.499 TL,297,4.4,325,5552 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | LG TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_386.png
television,Grundig 65 Ghu 7000 B Uydu Alıcılı Uhd Android Led Tv AP4T00,20.499 TL,11,4.2,32,598 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Grundig Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_387.png
television,"Toshiba 43"" / 109 Ekran Uydu Alıcılı Full HD Smart DLED TV (İhracat Ürünü 2 Yıl Garanti) 43L2163DG",6.999 TL,5,3.0,17,292 Favori,"Ekran Boyutu | 43"" / 109 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,Görüntüleme Teknolojisi | DLED,television_image_388.png
television,Telefunken 32tf6520 32'' 82 Ekran Uydu Alıcılı Full Hd Smart Led Tv TLFNKN-32TF,5.899 TL,,,7,,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | 4K Ultra HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Siyah,Wi-Fi Özelliği | Var,television_image_389.png
television,ONVO Ov55500 55'' Ultra Hd Webos Smart Led Tv OV55500,10.499 TL,70,3.5,223,2419 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Siyah,Wi-Fi Özelliği | Var,television_image_390.png
television,"Toshiba 55UA3D63DT 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD Android Smart LED TV TV-UA3D63DT",13.499 TL,47,4.1,90,2649 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_391.png
television,VESTEL 50u9631 50'' 126 Ekran 4k Smart Tv 20278115,11.150 TL,32,4.8,72,2292 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Renk | Siyah,television_image_392.png
television,ONVO Tv Ov 43400 43'’ 109 Ekran 1920 X 1080 Full Hd OV43400,6.279 TL,29,4.0,111,2129 Favori,"Ekran Boyutu | 43"" / 109 Ekran",Görüntü Kalitesi | Full HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Garanti Tipi | Onvo Garantili,Çözünürlük (Piksel) | 1920 x 1080,television_image_393.png
television,"TCL 50P725G 50"" 127 Ekran Uydu Alıcı 4K Ultra HD Google Smart LED TV",11.499 TL,28,4.3,103,638 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_394.png
television,VESTEL 65UA9631 65'' 164 Ekran 4K Smart Android TV 20278122,16.970 TL,23,4.0,87,1307 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Dahili Uydu Alıcı | Var,Garanti Süresi | 3 Yıl,Smart TV | Yok,Görüntüleme Teknolojisi | DLED,Renk | Siyah,television_image_395.png
television,Toshiba 58UA3D63DT 58'' 147 Ekran Uydu Alıcılı 4K Ultra HD Android Smart LED TV TV-UA3D63DT,14.999 TL,37,4.3,70,2004 Favori,"Ekran Boyutu | 58"" / 147 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_396.png
television,"Next YE-42020GG4 42"" 106 Ekran Uydu Alıcılı Full HD Google Android Smart LED TV",6.799 TL,139,4.3,228,3060 Favori,"Ekran Boyutu | 42"" / 106 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1920 x 1080,television_image_397.png
television,Grundig 50 GHU 8000 50'' 126 Ekran Uydu Alıcılı UHD 4K Google TV CJ7T00,12.599 TL,3,5.0,40,841 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Arçelik Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_398.png
television,VESTEL 65U9630 65'' 164 Ekran 4K Smart TV 20277303,16.210 TL,65,4.3,165,4147 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Garanti Süresi | 3 Yıl,Görüntüleme Teknolojisi | DLED,Renk | Siyah,television_image_399.png
television,"ONVO Ov65500 65"" 165 Ekran Uydu Alıcılı 4k Ultra Hd Webos Smart Led Tv OV65500",14.959 TL,74,4.7,223,3348 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Beyaz,Wi-Fi Özelliği | Var,television_image_400.png
television,Altus AL40 FHD 6023 DAHİLİ UYDU ALICILI 2023 ÇIKIŞLI TV 88997755022,"5.349,90 TL",1,5.0,19,277 Favori,"Ekran Boyutu | 40"" / 101 Ekran",Görüntü Kalitesi | Full HD,Garanti Tipi | Arçelik Garantili,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 1920 x 1080,Smart TV | Yok,television_image_401.png
television,"LG 50UQ75006LF 50"" 127 Ekran Uydu Alıcılı 4K Ultra HD Smart WebOS LED TV TV-UQ75006",14.780 TL,108,4.3,331,3872 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | LG TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_402.png
television,ONVO Ov65500 65 Inç 165 Ekran Uydu Alıcılı Smart 4k Ultra Hd Led Tv 1228022,14.999 TL,9,5.0,36,908 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Siyah,television_image_403.png
television,"ONVO Ov24102 24"" 61 Ekran Uydu Alıcılı Hd Ready Led Tv OV24100",2.783 TL,151,4.6,387,3887 Favori,"Ekran Boyutu | 24"" / 61 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Resmi Distribütör Garantili,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,Smart TV | Yok,television_image_404.png
television,"LG 65UR81006LJ 65"" 165 Ekran Uydu Alıcılı 4K Ultra HD Smart WebOS LED TV",28.995 TL,5,5.0,27,697 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | LG TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Çok Renkli,television_image_405.png
television,"ONVO OV24102 24"" 61 Ekran Uydu Alıcılı HD Ready LED TV",2.776 TL,124,4.4,218,2520 Favori,"Ekran Boyutu | 24"" / 61 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Resmi Distribütör Garantili,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,Smart TV | Yok,television_image_406.png
television,"Samsung 43CU8000 43"" 109 Ekran Uydu Alıcılı 4K Ultra HD Smart LED TV TV-CU8000",14.049 TL,12,4.6,21,585 Favori,"Ekran Boyutu | 43"" / 109 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Samsung TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_407.png
television,"Sunny SN55FMN501 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD Smart LED TV",10.625 TL,23,3.6,83,1111 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Sunny Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_408.png
television,AWOX B225800UHD 58“ 147 Ekran Uydu Alıcılı 4K Ultra HD VİDAA Smart LED TV,10.499 TL,65,4.0,129,2777 Favori,"Ekran Boyutu | 58"" / 147 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Awox Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_409.png
television,"Axen AX32DAB13 32"" 81 Ekran Uydu Alıcılı HD Ready Smart LED TV",4.949 TL,1012,4.6,830,11152 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | HD Ready,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 1366 x 768,television_image_410.png
television,VESTEL 58UA9631 58'' 146 Ekran 4K Smart Android TV 20278121,14.054 TL,23,3.6,94,1228 Favori,"Ekran Boyutu | 58"" / 147 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Dahili Uydu Alıcı | Var,Garanti Süresi | 3 Yıl,Smart TV | Yok,Görüntüleme Teknolojisi | DLED,Renk | Siyah,television_image_411.png
television,"Samsung 75CU7100 75"" 190 Ekran Uydu Alıcılı 4K Ultra HD Smart LED TV",36.979 TL,8,4.0,40,1182 Favori,"Ekran Boyutu | 75"" / 190 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Samsung TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Renk | Siyah,television_image_412.png
television,"LG 55UQ75006 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD Smart WebOS LED TV TV-UQ75006",18.100 TL,45,4.2,192,3124 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | LG TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_413.png
television,"TCL 55P635 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD Google Smart LED TV TV-P635",14.499 TL,31,3.9,86,1663 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_414.png
television,"Axen AX65FIL240 65"" 165 Ekran Uydu Alıcılı 4K Ultra HD WebOS Smart LED TV",14.199 TL,5,2.6,37,377 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_415.png
television,ViewSonic CDE9830 4K ULTRA HD KURUMSAL EKRAN,300.000 TL,,,1,,Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,"Ekran Boyutu | 98"" / 248 Ekran",Smart TV | Yok,Dahili Uydu Alıcı | Yok,Renk | Siyah,television_image_416.png
television,"ONVO Ov55350 55"" Kurulum Ücretsizdir 139 Ekran Uydu Alıcılı 4k Ultra Hd Smart Led Tv OV55350",11.389 TL,557,4.3,1030,9648 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_417.png
television,"Samsung 58CU7000 4K Ultra HD 58"" 147 Ekran Smart LED TV UE58CU7000UXTK",22.799 TL,5,5.0,23,759 Favori,"Ekran Boyutu | 58"" / 147 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Samsung TR Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_418.png
television,Sunny 50’’ Frameless 4k Uhd Tizen Tv Sn50fmn501 SN50FMN501C-A,8.925 TL,18,4.4,55,548 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Sunny Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_419.png
television,"Axen AX55FIL243 55"" 139 Ekran Uydu Alıcılı 4K Ultra HD WebOS Smart LED TV",10.699 TL,69,4.2,143,1281 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Axen Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_420.png
television,"VESTEL 55"" - 140 Uyumlu Ekran UltraHD 4K Monitör TV B5531UHD",10.999 TL,,,2,136 Favori,"Ekran Boyutu | 55"" / 139 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Vestel Garantili,Garanti Süresi | 2 Yıl,Smart TV | Yok,Dahili Uydu Alıcı | Yok,Görüntüleme Teknolojisi | DLED,Renk | Siyah,television_image_421.png
television,"Telenova Revo32s 32"" 82 Ekran Uydu Alıcılı Hd Android13 Smart Led Tv 32NSK8001",4.499 TL,129,4.2,327,3977 Favori,"Ekran Boyutu | 32"" / 81 Ekran",Görüntü Kalitesi | HD Ready,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Garanti Tipi | Telenova Garantili,Çözünürlük (Piksel) | 1366 x 768,television_image_422.png
television,Sunny SN65FMN252 65'' 165 Ekran Uydu Alıcılı 4K Ultra HD Smart WebOS LED TV,15.750 TL,56,4.5,139,2328 Favori,"Ekran Boyutu | 65"" / 165 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Sunny Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 3 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_423.png
television,ONVO Ov50500 4k Ultra Hd ; 127 Ekran. Uydu Alıcılı Webos Smart Led Tv 2023 Son Sürüm OV50500,9.299 TL,162,4.3,353,5471 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Garanti Tipi | Onvo Garantili,Çözünürlük (Piksel) | 3840 x 2160,television_image_424.png
television,"ONVO OV50350 50"" 127 Ekran Uydu Alıcılı 4K Ultra HD Android Smart LED TV",9.429 TL,1045,4.4,2038,18436 Favori,"Ekran Boyutu | 50"" / 127 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | LED,Garanti Süresi | 2 Yıl,Çözünürlük (Piksel) | 3840 x 2160,television_image_425.png
television,VESTEL 43UA9631 43'' 108 Ekran 4K Smart Android TV 20278118,8.990 TL,1,1.0,16,161 Favori,"Ekran Boyutu | 43"" / 109 Ekran",Görüntü Kalitesi | 4K Ultra HD,Garanti Tipi | Resmi Distribütör Garantili,Dahili Uydu Alıcı | Var,Garanti Süresi | 3 Yıl,Smart TV | Yok,Görüntüleme Teknolojisi | DLED,Renk | Siyah,television_image_426.png
television,"LG Oled77z29la 77"" 195 Ekran Uydu Alıcılı 8k Ultra Hd Smart Oled Tv 110016756",244.999 TL,,,14,739 Favori,"Ekran Boyutu | 77"" / 195 Ekran",Görüntü Kalitesi | 8K Ultra HD,Smart TV | Var,Dahili Uydu Alıcı | Var,Görüntüleme Teknolojisi | OLED,Garanti Süresi | 2 Yıl,Renk | Çok Renkli,Wi-Fi Özelliği | Var,television_image_427.png
